date,country_code,country,page,desc,prod_name,size,model,delivery,price,url
2016-02-01,co,Colombia,4,Monitor Dell S2240T serie S 21.5 ,Monitor Dell S2240T serie S 21.5,21.5,Monitor Dell S2240T serie S 21.5 ,Se envía usualmente 1-2 weeks,1.176.366,http://accessories.dell.com/sna/category.aspx?c=co&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,co,Colombia,4,Dell 20 Monitor - P2014H,Dell 20 Monitor,20,P2014H,Se envía usualmente 1-2 weeks,588.200,http://accessories.dell.com/sna/category.aspx?c=co&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,co,Colombia,4,Monitor de pantalla ancha UltraSharp U2412M de 24 pulgadas,Monitor de pantalla ancha UltraSharp U2412M de 24 pulgadas,24,Monitor de pantalla ancha UltraSharp U2412M de 24 pulgadas,Se envía usualmente 1-2 Semanas,1.093.950,http://accessories.dell.com/sna/category.aspx?c=co&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=4
2016-02-01,cp,Clipperton Island,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cp,Clipperton Island,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cp,Clipperton Island,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cp,Clipperton Island,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cp,Clipperton Island,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cp,Clipperton Island,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cp,Clipperton Island,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=cp&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,ct,Canton and Enderbury Islands,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=ct&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cu,Cuba,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=cu&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cw,Curacao,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=cw&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cx,Christmas Island,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=cx&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cz,Czech Republic,1,Dell Professional P2213 56cm  22   LED monitor VGA DVI-D DP  1680x1050  Silver EUR,Dell Professional P2213 56cm  22   LED monitor VGA DVI,22,D DP  1680x1050  Silver EUR,Usually Ships In 24-48 Hours,795696,http://accessories.dell.com/sna/category.aspx?c=cz&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cz,Czech Republic,1,Dell 22 Monitor - P2214H,Dell 22 Monitor,22,P2214H,Usually Ships In 24-48 Hours,827156,http://accessories.dell.com/sna/category.aspx?c=cz&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cz,Czech Republic,1,Dell 22 Monitor - P2213 56cm 22   Black No Stand,Dell 22 Monitor,22,P2213 56cm 22   Black No Stand,Usually Ships In 24-48 Hours,728299,http://accessories.dell.com/sna/category.aspx?c=cz&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,cz,Czech Republic,2,Dell Professional P2213 56cm  22   LED monitor VGA DVI-D DP  1680x1050  Black EUR,Dell Professional P2213 56cm  22   LED monitor VGA DVI,22,D DP  1680x1050  Black EUR,Usually Ships In 24-48 Hours,795696,http://accessories.dell.com/sna/category.aspx?c=cz&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,cz,Czech Republic,2,Dell 24 Monitor - P2414H - 60.4cm 23.8   Black No Stand,Dell 24 Monitor,24,P2414H,Usually Ships In 24-48 Hours,886809,http://accessories.dell.com/sna/category.aspx?c=cz&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,cz,Czech Republic,2,C2G - HDMI over Cat6 Kit - Black,C2G,unknown,HDMI over Cat6 Kit,Usually Ships In 1-2 Weeks,682730,http://accessories.dell.com/sna/category.aspx?c=cz&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,1,Dell UltraSharp 24 Monitor - U2415 - 61.1cm  24.1   Black EURC,Dell UltraSharp 24 Monitor,24,U2415,Usually Ships In 24-48 Hours,43673,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell 24 Monitor - S2415H - 60.4cm 23.8   Black EUR,Dell 24 Monitor,24,S2415H,Usually Ships In 24-48 Hours,32963,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell UltraSharp U2413 61cm  24   PremierColor LED monitor DVI DP HDMI  1920x1200  Black EUR,Dell UltraSharp U2413 61cm  24   PremierColor LED monitor DVI DP HDMI  1920x1200  Black EUR,24,Dell UltraSharp U2413 61cm  24   PremierColor LED monitor DVI DP HDMI  1920x1200  Black EUR,Usually Ships In 24-48 Hours,,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell 22 Monitor - P2214H - 54.6cm 21.5   Black No Stand,Dell 22 Monitor,22,P2214H,Usually Ships In 24-48 Hours,27013,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell 24 Monitor - P2414H - 60.4cm 23.8   Black,Dell 24 Monitor,24,P2414H,Usually Ships In 24-48 Hours,34153,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell 20 Monitor - P2014H - 49.4cm 19.5   Black EUR,Dell 20 Monitor,20,P2014H,Usually Ships In 24-48 Hours,27013,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell 22 Monitor - P2213 56cm 22   Black No Stand,Dell 22 Monitor,22,P2213 56cm 22   Black No Stand,Usually Ships In 24-48 Hours,25823,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell Professional P2213 56cm 22    LED monitor VGA DVI-D DP  1680x1050  Silver EUR,Dell Professional P2213 56cm 22    LED monitor VGA DVI,22,D DP  1680x1050  Silver EUR,Usually Ships In 24-48 Hours,28203,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,1,Dell 22 Monitor - P2214H,Dell 22 Monitor,22,P2214H,Usually Ships In 24-48 Hours,29393,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,de,Germany,2,Dell 24 Monitor - P2414H - 60.4cm 23.8   Black No Stand,Dell 24 Monitor,24,P2414H,Usually Ships In 24-48 Hours,31773,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,2,Dell Professional P2213 56cm  22    LED monitor VGA DVI-D DP  1680x1050  Black EUR,Dell Professional P2213 56cm  22    LED monitor VGA DVI,22,D DP  1680x1050  Black EUR,Usually Ships In 24-48 Hours,28203,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,2,Dell S2240T 54.6 cm  21.5   Touch Screen Monitor With Touch Capability - VGA DVI HDMI  1920x1080  EUR,Dell S2240T 54.6 cm  21.5   Touch Screen Monitor With Touch Capability,54.6,VGA DVI HDMI  1920x1080  EUR,Usually Ships In 24-48 Hours,47243,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,2,Dell 19 Monitor - P1913 - 48cm 19   Black No Stand,Dell 19 Monitor,19,P1913,Usually Ships In 24-48 Hours,19873,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,2,Dell UltraSharp U2412M 61cm  24    monitor VGA DVI-DP  1920x1200  Silver,Dell UltraSharp U2412M 61cm  24    monitor VGA DVI,24,DP  1920x1200  Silver,Usually Ships In 24-48 Hours,42483,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,2,Dell UltraSharp U2412M 61cm  24    monitor VGA DVI-DP  1920x1200  Black,Dell UltraSharp U2412M 61cm  24    monitor VGA DVI,24,DP  1920x1200  Black,Usually Ships In 24-48 Hours,42483,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,2,NOBO - Projection screen - motorised - 94 in   240 cm   - 43,NOBO,94,Projection screen,Usually Ships In 1-2 Weeks,61074,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,de,Germany,3,C2G - HDMI over Cat6 Kit - Black,C2G,unknown,HDMI over Cat6 Kit,Usually Ships In 1-2 Weeks,21932,http://accessories.dell.com/sna/category.aspx?c=de&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=3
2016-02-01,dg,Diego Garcia,1,Dell 24 Ultra HD 4K Monitor - P2415Q,Dell 24 Ultra HD 4K Monitor,24,P2415Q,Usually Ships Within 1-2 business days,,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dg,Diego Garcia,1,Dell 24 Monitor - S2415H,Dell 24 Monitor,24,S2415H,Usually Ships in 24 hours,259.99,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dg,Diego Garcia,1,Dell UltraSharp 27 Monitor - U2715H,Dell UltraSharp 27 Monitor,27,U2715H,Usually Ships in 24 hours,699.99,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dg,Diego Garcia,1,Dell UltraSharp 24 Monitor with PremierColor - U2413,Dell UltraSharp 24 Monitor with PremierColor,24,U2413,Usually Ships in 24 hours,549.99,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dg,Diego Garcia,1,Dell UltraSharp 24 Monitor - U2414H,Dell UltraSharp 24 Monitor,24,U2414H,Usually Ships in 24 hours,,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dg,Diego Garcia,1,Dell 24 Monitor - P2414H,Dell 24 Monitor,24,P2414H,Usually Ships in 1-3 days,,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dg,Diego Garcia,1,Dell UltraSharp 24 Monitor - U2412M,Dell UltraSharp 24 Monitor,24,U2412M,Usually Ships in 24 hours,369.99,http://accessories.dell.com/sna/category.aspx?c=dg&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell UltraSharp 24 Monitor - U2415 - 61.1cm  24.1   Black DEN,Dell UltraSharp 24 Monitor,24,U2415,Usually Ships In 24-48 Hours,3.39250,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell UltraSharp 23 Multimedia Monitor - UZ2315H - 58.4cm 23   Black DEN,Dell UltraSharp 23 Multimedia Monitor,23,UZ2315H,Usually Ships In 24-48 Hours,2.93000,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell Professional P2213 56cm  22    LED monitor VGA DVI-D DP  1680x1050  Black,Dell Professional P2213 56cm  22    LED monitor VGA DVI,22,D DP  1680x1050  Black,Usually Ships In 24-48 Hours,2.18000,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell S2240T 54.6 cm  21.5   Touch Screen Monitor With Touch Capability - VGA DVI HDMI  1920x1080  DEN,Dell S2240T 54.6 cm  21.5   Touch Screen Monitor With Touch Capability,54.6,VGA DVI HDMI  1920x1080  DEN,Usually Ships In 1-2 Weeks,3.64250,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell 24 Monitor P2414H - 60.4cm 23.8   Black No Stand,Dell 24 Monitor P2414H,24,60.4cm 23.8   Black No Stand,Usually Ships In 24-48 Hours,2.44250,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell 22 Monitor E2214H - 54.6cm 21.5   Black DEN,Dell 22 Monitor E2214H,22,54.6cm 21.5   Black DEN,Usually Ships In 24-48 Hours,1.81750,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell Professional P2213 56cm 22    LED monitor VGA DVI-D DP  1680x1050  Silver,Dell Professional P2213 56cm 22    LED monitor VGA DVI,22,D DP  1680x1050  Silver,Usually Ships In 24-48 Hours,2.18000,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,1,Dell S2240L 54.6cm  21.5    LED Monitor Full HD  1920x1080  VGA HDMI,Dell S2240L 54.6cm  21.5    LED Monitor Full HD  1920x1080  VGA HDMI,21.5,Dell S2240L 54.6cm  21.5    LED Monitor Full HD  1920x1080  VGA HDMI,Usually Ships In 24-48 Hours,1.80500,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=1
2016-02-01,dk,Denmark,2,Dell E-series E2014H 49.4cm  19.5   LED monitor VGA DVI-D  1600x900  Black DEN,Dell E,19.5,series E2014H 49.4cm  19.5   LED monitor VGA DVI,Usually Ships In 24-48 Hours,1.45500,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,dk,Denmark,2,Dell 22 Monitor - P2214H - 54.6cm 21.5   Black No Stand,Dell 22 Monitor,22,P2214H,Usually Ships In 24-48 Hours,2.08000,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,dk,Denmark,2,Dell 24 Monitor P2414H,Dell 24 Monitor P2414H,24,Dell 24 Monitor P2414H,Usually Ships In 24-48 Hours,2.63000,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,dk,Denmark,2,Dell 22 Monitor - P2213 56cm 22   Black No Stand,Dell 22 Monitor,22,P2213 56cm 22   Black No Stand,Usually Ships In 24-48 Hours,1.99250,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,dk,Denmark,2,Dell E-series E1713S 43cm 17   Std monitor VGA only  1280x1024  Black DEN,Dell E,17,series E1713S 43cm 17   Std monitor VGA only  1280x1024  Black DEN,Usually Ships In 5-7 Days,1.28000,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,dk,Denmark,2,Dell 22 Monitor - P2214H,Dell 22 Monitor,22,P2214H,Usually Ships In 24-48 Hours,2.26750,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
2016-02-01,dk,Denmark,2,Dell 23 Monitor P2314T - 58.42cm 23   Black DEN,Dell 23 Monitor P2314T,23,58.42cm 23   Black DEN,Usually Ships In 24-48 Hours,3.85500,http://accessories.dell.com/sna/category.aspx?c=dk&category_id=6481&l=en&s=dhs&ref=3245_mh&cs=cadhs1&~ck=anav&p=2
